sigungu	dangi	area	cntr_ym	cntr_d	price	dong	floor	built_year	road_nm	trns_type	agent_gu	register_ymd
서울특별시 용산구 용산동5가	용산파크타워(24-0)	243.87	202107	7	550000	-	40	2009	서빙고로 67	-	-	-
서울특별시 용산구 용산동5가	용산파크타워(24-1)	158.33	202107	2	387000	-	26	2009	서빙고로 69	-	-	-
서울특별시 용산구 용산동5가	용산파크타워(24-1)	158.33	202106	25	388000	-	32	2009	서빙고로 69	-	-	-
서울특별시 용산구 용산동5가	용산파크타워(24-1)	180.62	202106	5	349000	-	23	2009	서빙고로 69	-	-	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	144.95	202205	24	210500	-	13	2007	서빙고로 35	직거래	-	-
서울특별시 용산구 한강로3가	센트럴파크	135.3849	202205	16	405215	-	13	2020	서빙고로 17	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	센트럴파크	114.8905	202205	11	290000	-	28	2020	서빙고로 17	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	177.52	202205	2	400000	-	16	2007	서빙고로 35	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	우림필유	84.99	202204	20	185000	-	12	2006	이촌로29길 21-7	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	센트럴파크	102.8617	202204	20	300000	-	38	2020	서빙고로 17	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	센트럴파크	102.8617	202204	19	200500	-	11	2020	서빙고로 17	중개거래	서울 관악구	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	144.95	202204	15	230000	-	14	2007	서빙고로 35	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	146.53	202204	13	280000	-	21	2007	서빙고로 35	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	전자타운한신(A)	54.45	202204	9	74000	-	7	1993	청파로 113-11	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	센트럴파크	114.5011	202204	8	357840	-	27	2020	서빙고로 17	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	177.52	202204	2	373000	-	27	2007	서빙고로 35	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	한강자이에클라트	82.28	202203	29	153000	-	22	2006	이촌로 1	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	시티파크(2단지)	117.62	202201	2	249000	-	22	2007	서빙고로 31	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	한강대우트럼프월드3	159.77	202112	8	300000	-	20	2004	한강대로 26	중개거래	서울 중구	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	146.53	202111	13	265000	-	10	2007	서빙고로 35	중개거래	서울 용산구	-
서울특별시 용산구 한강로3가	한강자이에클라트	80.77	202110	29	125000	-	20	2006	이촌로 1	-	-	-
서울특별시 용산구 한강로3가	한강자이에클라트	68.59	202110	2	115000	-	17	2006	이촌로 1	-	-	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	242.26	202109	15	550000	-	41	2007	서빙고로 35	-	-	-
서울특별시 용산구 한강로3가	센트럴파크	114.8905	202109	13	325000	-	19	2020	서빙고로 17	-	-	-
서울특별시 용산구 한강로3가	원효전자상가	55.77	202108	25	60000	-	2	1974	청파로 83	-	-	-
서울특별시 용산구 한강로3가	원효전자상가	55.77	202108	25	60000	-	2	1974	청파로 83	-	-	-
서울특별시 용산구 한강로3가	원효전자상가	56.66	202108	16	60000	-	4	1974	청파로 83	-	-	-
서울특별시 용산구 한강로3가	센트럴파크	135.3849	202108	12	244304	-	34	2020	서빙고로 17	-	-	-
서울특별시 용산구 한강로3가	원효전자상가	58.47	202108	4	55000	-	3	1974	청파로 83	-	-	-
서울특별시 용산구 한강로3가	한강대우트럼프월드3	159.77	202108	4	290000	-	26	2004	한강대로 26	-	-	-
서울특별시 용산구 한강로3가	한강대우트럼프월드3	126.19	202107	30	197000	-	14	2004	한강대로 26	-	-	-
서울특별시 용산구 한강로3가	쌍용스윗닷홈	75.97	202107	11	129000	-	11	2003	한강대로10길 14	-	-	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	146.53	202106	17	246000	-	8	2007	서빙고로 35	-	-	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	146.56	202106	13	258000	-	21	2007	서빙고로 35	-	-	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	181.89	202105	29	338000	-	32	2007	서빙고로 35	-	-	-
서울특별시 용산구 한강로3가	용산시티파크(1단지)	116.31	202105	27	220000	-	8	2007	서빙고로 35	-	-	-
서울특별시 용산구 이촌동	현대한강	59.55	202205	22	165000	-	3	1997	이촌로34길 29	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202205	19	186000	-	18	1998	이촌로65가길 23	중개거래	서울 강남구	-
서울특별시 용산구 이촌동	반도	166.34	202205	18	360000	-	6	1977	이촌로 324-10	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강촌	106.645	202205	18	266000	-	10	1998	이촌로87길 14	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	퀸스리버빌	199.05	202205	18	140000	-	2	1999	이촌로46길 26	직거래	-	-
서울특별시 용산구 이촌동	한강맨숀	120.56	202205	17	450000	-	2	1971	이촌로 248	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	장미(203-14)	46.78	202205	13	103500	-	3	1972	이촌로18길 3-7	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	반도	167.18	202205	11	340000	-	4	1977	이촌로 324-10	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강촌	114.595	202205	11	260000	-	7	1998	이촌로87길 13	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202205	9	186000	-	18	1998	이촌로65길 8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	114.96	202204	28	266000	-	17	1998	이촌로65가길 51	직거래	-	-
서울특별시 용산구 이촌동	한강맨숀	87.54	202204	26	380000	-	1	1971	이촌로 248	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한강맨숀	87.54	202204	21	333000	-	3	1971	이촌로 248	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강촌	84.85	202204	16	225000	-	18	1998	이촌로87길 14	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한강(대우)	84.98	202204	15	210000	-	11	2000	이촌로 181	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한강(대우)	84.94	202204	15	238000	-	19	2000	이촌로 181	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	반도	167.18	202204	14	340000	-	4	1977	이촌로 324-10	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	현대한강	59.55	202204	11	166000	-	12	1997	이촌로34길 29	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202204	9	186000	-	21	1998	이촌로65가길 23	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202204	8	180000	-	8	1998	이촌로65길 8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	동아그린	59.58	202204	5	138000	-	2	1999	이촌로 100-8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강변	66.08	202203	31	117000	-	6	1971	이촌로 104	중개거래	서울 동작구 서울 용산구	-
서울특별시 용산구 이촌동	타워맨션	154.55	202203	30	230000	-	9	1973	이촌로46길 2	중개거래	서울 광진구	-
서울특별시 용산구 이촌동	G&D용산드림	16.2	202203	29	59500	-	6	2020	이촌로2가길 9	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	정우	257.85	202203	22	246000	-	10	1972	이촌로54길 16	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	현대맨숀	121.44	202203	22	255000	-	13	1975	이촌로 303	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	현대맨숀	139.97	202203	21	244999	-	2	1974	이촌로 303	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	리버뷰	138.94	202203	19	148000	-	8	1970	이촌로 224	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	반도	197.46	202203	16	308000	-	7	1977	이촌로 324-10	중개거래	서울 서초구 서울 송파구	-
서울특별시 용산구 이촌동	한가람	59.88	202203	12	140000	-	18	1998	이촌로69길 30	직거래	-	-
서울특별시 용산구 이촌동	이촌코오롱(A)	84.78	202203	9	209000	-	11	1999	이촌로87길 21	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	북한강(성원)	59.55	202203	7	177000	-	6	2001	이촌로2가길 66	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	LG한강자이	203.21	202202	28	440000	-	23	2003	이촌로64길 15	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강촌	106.645	202202	26	259500	-	6	1998	이촌로87길 14	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	84.89	202202	16	240000	-	17	1998	이촌로65길 8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	현대한강	59.55	202202	12	167000	-	18	1997	이촌로34길 29	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한강맨숀	120.56	202202	4	425000	-	1	1971	이촌로 248	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202201	27	188300	-	9	1998	이촌로65가길 51	중개거래	서울 서초구	-
서울특별시 용산구 이촌동	로얄맨숀	186.12	202201	27	237500	-	8	1972	이촌로75길 6	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한강맨숀	120.56	202201	24	430000	-	2	1971	이촌로 248	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	삼익	104.86	202201	21	233500	-	6	1979	이촌로 260	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강서	54.25	202201	14	118000	-	4	1972	이촌로34길 10	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	114.96	202201	11	283000	-	17	1998	이촌로69길 30	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	래미안첼리투스	124.02	202201	8	509998	-	41	2015	이촌로 310	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강촌	84.77	202201	5	210000	-	8	1998	이촌로87길 14	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한강맨숀	120.33	202112	15	445000	-	3	1971	이촌로 248	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202112	13	189000	-	10	1998	이촌로65길 8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	현대한강	59.55	202111	21	170000	-	20	1997	이촌로34길 29	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	동부센트레빌	100.8	202111	20	236000	-	17	2001	이촌로 174	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강촌	84.85	202111	19	234000	-	13	1998	이촌로87길 14	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202111	16	189000	-	15	1998	이촌로 201	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한강맨숀	101.95	202111	11	350000	-	1	1971	이촌로 248	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	동아그린	114.96	202111	3	197000	-	19	1999	이촌로 100-8	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	점보	177.62	202111	3	217000	-	6	1974	이촌로88길 3	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	강촌	106.645	202111	3	259500	-	6	1998	이촌로87길 14	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202111	2	178000	-	6	1998	이촌로65가길 23	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	한가람	59.88	202111	2	178000	-	6	1998	이촌로65가길 23	중개거래	서울 용산구	-
서울특별시 용산구 이촌동	북한강(성원)	59.55	202110	29	188000	-	19	2001	이촌로2가길 66	-	-	-
서울특별시 용산구 이촌동	G&D용산드림	18.55	202110	27	71000	-	5	2020	이촌로2가길 9	-	-	-
서울특별시 용산구 이촌동	동부센트레빌	100.92	202110	24	250000	-	18	2001	이촌로 174	-	-	-
서울특별시 용산구 이촌동	한가람	59.88	202110	18	190000	-	10	1998	이촌로 201	-	-	-
서울특별시 용산구 이촌동	한가람	59.88	202110	14	181500	-	4	1998	이촌로 201	-	-	-
서울특별시 용산구 이촌동	한가람	84.89	202110	11	238000	-	22	1998	이촌로71길 10	-	-	-
서울특별시 용산구 이촌동	한가람	59.88	202110	5	184900	-	9	1998	이촌로 201	-	-	-
서울특별시 용산구 이촌동	LG한강자이	169.44	202110	4	345000	-	22	2003	이촌로64길 15	-	-	-
서울특별시 용산구 이촌동	강변	63.93	202110	3	120000	-	5	1971	이촌로 104	-	-	-
서울특별시 용산구 이촌동	한강맨숀	120.56	202110	3	400000	-	4	1971	이촌로 248	-	-	-
서울특별시 용산구 이촌동	한가람	59.88	202110	2	190000	-	13	1998	이촌로65길 8	-	-	-
서울특별시 용산구 이촌동	이촌코오롱(A)	84.78	202109	20	227000	-	10	1999	이촌로87길 21	-	-	-
서울특별시 용산구 이촌동	현대맨숀	139.97	202109	17	280000	-	7	1974	이촌로 303	-	-	-
서울특별시 용산구 이촌동	현대맨숀	139.97	202109	16	265000	-	11	1974	이촌로 303	-	-	-
서울특별시 용산구 이촌동	강변	66.08	202109	15	103000	-	-1	1971	이촌로 104	-	-	-
서울특별시 용산구 이촌동	현대맨숀	173.16	202109	15	262000	-	4	1974	이촌로 303	-	-	-
서울특별시 용산구 이촌동	우성	58.2	202109	14	165000	-	7	1995	이촌로 193	-	-	-
서울특별시 용산구 이촌동	동부센트레빌	100.92	202109	11	230000	-	14	2001	이촌로 174	-	-	-
서울특별시 용산구 이촌동	래미안첼리투스	124.02	202109	11	376998	-	13	2015	이촌로 310	-	-	-
서울특별시 용산구 이촌동	한가람	59.88	202109	11	182000	-	19	1998	이촌로65가길 51	-	-	-
서울특별시 용산구 이촌동	동부센트레빌	84.65	202109	8	193000	-	5	2001	이촌로 174	-	-	-
서울특별시 용산구 이촌동	리버뷰	135.77	202109	8	147000	-	8	1970	이촌로 224	-	-	-
서울특별시 용산구 이촌동	한강(대우)	134.13	202109	7	269000	-	10	2000	이촌로65가길 3	-	-	-
서울특별시 용산구 이촌동	한강(대우)	134.13	202109	6	269000	-	10	2000	이촌로65가길 3	-	-	-
서울특별시 용산구 이촌동	리버뷰	135.77	202109	6	147000	-	8	1970	이촌로 224	-	-	-
서울특별시 용산구 이촌동	이촌동삼성리버스위트	234.53	202109	6	360000	-	10	2002	이촌로88길 30	-	-	-
서울특별시 용산구 이촌동	이촌코오롱(A)	59.82	202109	4	180000	-	22	1999	이촌로87길 21	-	-	-
서울특별시 용산구 이촌동	동부센트레빌	84.65	202109	4	173500	-	2	2001	이촌로 174	-	-	-
서울특별시 용산구 이촌동	LG한강자이	171.74	202108	30	340000	-	8	2003	이촌로64길 15	-	-	-
서울특별시 용산구 이촌동	왕궁	102.48	202108	29	264500	-	5	1975	이촌로88길 15	-	-	-
서울특별시 용산구 이촌동	월드메르디앙	116.563	202108	28	153500	-	4	1971	이촌로62길 14	-	-	-
서울특별시 용산구 이촌동	강서	56.63	202108	27	101700	-	3	1972	이촌로34길 10	-	-	-
서울특별시 용산구 이촌동	장미(203-14)	46.78	202108	27	95000	-	3	1972	이촌로18길 3-7	-	-	-
서울특별시 용산구 이촌동	동부센트레빌	100.92	202108	26	229000	-	6	2001	이촌로 174	-	-	-
서울특별시 용산구 이촌동	한가람	114.96	202108	26	280000	-	7	1998	이촌로65길 8	-	-	-
서울특별시 용산구 이촌동	삼익	104.86	202108	22	230000	-	9	1979	이촌로 260	-	-	-
서울특별시 용산구 이촌동	강촌	59.12	202108	21	180000	-	21	1998	이촌로87길 14	-	-	-
서울특별시 용산구 이촌동	한강(대우)	84.98	202108	21	235000	-	16	2000	이촌로65가길 3	-	-	-
서울특별시 용산구 이촌동	LG한강자이	203.12	202108	20	450000	-	13	2003	이촌로64길 15	-	-	-
서울특별시 용산구 이촌동	래미안첼리투스	124.02	202108	18	312000	-	8	2015	이촌로 310	-	-	-
서울특별시 용산구 이촌동	강변	66.08	202108	17	100000	-	1	1971	이촌로 104	-	-	-
